,number,value,datetime_start,datetime_complete,duration,params_alpha,params_beta,params_c1,params_c2,params_gamma,params_max_bpm,params_min_bpm,params_time_window,params_w,state
100,100,0.06365444728616083,2023-04-11 21:04:12.056670,2023-04-11 21:05:53.460426,0 days 00:01:41.403756,0.8487395282611301,0.12150070162582031,0.800882417071969,0.4206186068720019,0.39096491811813455,190,12,1,0.5514336642572306,COMPLETE
101,101,0.04404660414890594,2023-04-11 21:05:53.460977,2023-04-11 21:07:35.356229,0 days 00:01:41.895252,0.8878526166256316,0.09571747948435677,0.7426726086000173,0.3959714203872412,0.36905277077797854,186,19,6,0.7097933361880004,COMPLETE
102,102,0.03410059676044331,2023-04-11 21:07:35.356626,2023-04-11 21:09:18.284974,0 days 00:01:42.928348,0.9040187883959097,0.021535016557612096,0.7146935557333641,0.44408186698052127,0.34627655563217186,229,17,6,0.6448184024907432,COMPLETE
103,103,0.039073600454674624,2023-04-11 21:09:18.285343,2023-04-11 21:11:00.335139,0 days 00:01:42.049796,0.822004651263342,0.2477181377389466,0.7366664304080551,0.32472506173328114,0.3308597667884706,252,23,6,0.7289562985855957,COMPLETE
104,104,0.06351236146632566,2023-04-11 21:11:00.335654,2023-04-11 21:12:42.300287,0 days 00:01:41.964633,0.9306879443568231,0.17151347754281376,0.6569256584264695,0.36544549020915884,0.29951917769102676,184,18,7,0.6825433979965729,COMPLETE
105,105,0.02429667519181586,2023-04-11 21:12:42.300644,2023-04-11 21:14:25.441926,0 days 00:01:43.141282,0.9589048713061442,0.06871480310494242,0.7696510837424201,0.29099924582886844,0.5337259371716888,194,15,5,0.6205140655698297,COMPLETE
106,106,0.03886047172492185,2023-04-11 21:14:25.442313,2023-04-11 21:16:07.521871,0 days 00:01:42.079558,0.8826459950153969,0.04855999476046961,0.985878283323548,0.4603402704962897,0.41060556523097286,286,20,5,0.5812176698984067,COMPLETE
107,107,0.038931514634839445,2023-04-11 21:16:07.522407,2023-04-11 21:17:51.424398,0 days 00:01:43.901991,0.9829260537260955,0.10766789191912163,0.7211957866191256,0.4104017707769245,0.5082769689770195,300,19,2,0.7046506122580787,COMPLETE
108,108,0.05370843989769821,2023-04-11 21:17:51.424795,2023-04-11 21:19:36.204398,0 days 00:01:44.779603,0.8458161530558717,0.14980929448777733,0.6814572522666759,0.512371446732727,0.36351423674803995,189,43,3,0.7882429274714171,COMPLETE
109,109,0.04880647911338448,2023-04-11 21:19:36.204795,2023-04-11 21:21:19.270902,0 days 00:01:43.066107,0.8023443604024972,0.12376526994189542,0.6321733442840637,0.3912994465466554,0.3304748527565585,192,24,3,0.6589187072651054,COMPLETE
110,110,0.019536800227337312,2023-04-11 21:21:19.271431,2023-04-11 21:23:01.814491,0 days 00:01:42.543060,0.9117224669569669,0.08276482667372742,0.9064964638900899,0.3659833608173125,0.3879893196854401,197,21,1,0.731208428861365,COMPLETE
111,111,0.0537794828076158,2023-04-11 21:23:01.814895,2023-04-11 21:24:48.432232,0 days 00:01:46.617337,0.8831095786627451,0.004912355643377862,0.6581795523054164,0.8516304325108424,0.47462689931665714,205,22,4,0.7700448412358,COMPLETE
112,112,0.03893151463483944,2023-04-11 21:24:48.432619,2023-04-11 21:26:30.637639,0 days 00:01:42.205020,0.8670475459990309,0.022039793909133937,0.6928150617752163,0.259660583305968,0.5528774665517534,182,32,3,0.6999289721261709,COMPLETE
113,113,0.04369138959931799,2023-04-11 21:26:30.638178,2023-04-11 21:28:14.744872,0 days 00:01:44.106694,0.9301197609825317,0.041348977570588946,0.6140998305623311,0.48349272516465724,0.4332020627219737,201,26,2,0.7439450308906924,COMPLETE
114,114,0.03914464336459222,2023-04-11 21:28:14.745270,2023-04-11 21:29:59.911943,0 days 00:01:45.166673,0.8339949869774951,0.05714652864857518,0.938287214444784,0.4197716520941899,0.6063664865074311,264,24,3,0.8169613256119795,COMPLETE
115,115,0.03914464336459222,2023-04-11 21:29:59.912330,2023-04-11 21:31:43.004142,0 days 00:01:43.091812,0.9509760918711486,0.2187457740135036,0.7513068900400482,0.317315426659607,0.48967562918353197,186,28,4,0.6224625767342948,COMPLETE
116,116,0.034029553850525716,2023-04-11 21:31:43.004666,2023-04-11 21:33:24.888664,0 days 00:01:41.883998,0.7779197031750589,0.09560183053793612,0.6699443303556325,0.2904995443529289,0.5237830492094652,208,16,7,0.6764311529662236,COMPLETE
117,117,0.03424268258027849,2023-04-11 21:33:24.889053,2023-04-11 21:35:08.497828,0 days 00:01:43.608775,0.903171203201888,0.18590335722149604,0.719456091631626,0.7513285712608859,0.4480761541586783,241,39,3,0.6448497573281954,COMPLETE
118,118,0.05385052571753338,2023-04-11 21:35:08.498207,2023-04-11 21:36:50.671278,0 days 00:01:42.173071,0.7524129875749688,0.2803130112276294,0.7772513014633844,0.5837363610545265,0.660562098806854,180,18,6,0.7524815135842697,COMPLETE
119,119,0.04383347541915317,2023-04-11 21:36:50.671801,2023-04-11 21:38:34.212164,0 days 00:01:43.540363,0.9996496321279911,0.25783008569053856,0.7019294739397884,0.5395113232836336,0.6351804686667807,214,31,2,0.6074366477557341,COMPLETE
120,120,0.03424268258027849,2023-04-11 21:38:34.212535,2023-04-11 21:40:16.112818,0 days 00:01:41.900283,0.8574588748288747,0.07956000343022962,0.5954013840504283,0.33709653608826656,0.5670675923474424,188,19,1,0.7162124792877336,COMPLETE
121,121,0.0683432793407218,2023-04-11 21:40:16.113209,2023-04-11 21:41:58.548100,0 days 00:01:42.434891,0.796106991502207,0.2998030084412419,0.7348065219853066,0.3974272806074269,0.5364642982674789,185,17,3,0.66767599182614,COMPLETE
122,122,0.0486643932935493,2023-04-11 21:41:58.548665,2023-04-11 21:43:42.454267,0 days 00:01:43.905602,0.8250530484448767,0.23445095666123997,0.7704055521078244,0.4369715433614137,0.5082201705001194,182,14,3,0.6907792545923939,COMPLETE
123,123,0.039073600454674624,2023-04-11 21:43:42.454705,2023-04-11 21:45:26.080790,0 days 00:01:43.626085,0.8868574419779186,0.19829314284978694,0.7928886142122611,0.5025684150313408,0.5947695157885802,195,16,3,0.5902878107518748,COMPLETE
124,124,0.039073600454674624,2023-04-11 21:45:26.081174,2023-04-11 21:47:09.419825,0 days 00:01:43.338651,0.920961590668166,0.14950460932464446,0.8712898149632676,0.45567697809189966,0.4621275021096555,191,20,2,0.6339139397262992,COMPLETE
125,125,0.05839727195225917,2023-04-11 21:47:09.420384,2023-04-11 21:48:53.054606,0 days 00:01:43.634222,0.8515199634296973,0.21734992446277263,0.6352740354357908,0.35835613231655894,0.5604536381965517,187,15,4,0.7906429612472513,COMPLETE
126,126,0.05853935777209435,2023-04-11 21:48:53.055020,2023-04-11 21:50:37.360980,0 days 00:01:44.305960,0.9491049892191116,0.17544336637513386,0.9713822574677347,0.9953365866642286,0.4820612318093896,180,21,2,0.6532916528931195,COMPLETE
127,127,0.05825518613242398,2023-04-11 21:50:37.361374,2023-04-11 21:52:20.656592,0 days 00:01:43.295218,0.865927170499744,0.252977603307345,0.919429722218293,0.4100159023764442,0.40117824555323034,184,23,3,0.7313221711941448,COMPLETE
128,128,0.05853935777209435,2023-04-11 21:52:20.657147,2023-04-11 21:54:03.610231,0 days 00:01:42.953084,0.9033689689873065,0.3256982760924883,0.9995044020205707,0.47296539233053486,0.5329463133525063,189,22,3,0.6724134639927064,COMPLETE
129,129,0.05385052571753338,2023-04-11 21:54:03.610667,2023-04-11 21:55:46.977774,0 days 00:01:43.367107,0.9701556059324083,0.29213031457961014,0.8941533196521397,0.387909952636834,0.6191659566358788,193,13,4,0.5689154285984461,COMPLETE
130,130,0.05846831486217676,2023-04-11 21:55:46.978157,2023-04-11 21:57:29.895844,0 days 00:01:42.917687,0.8357533539671098,0.03689032546967074,0.8082781928488204,0.613704859406167,0.3086655816960564,183,18,5,0.6960424772763816,COMPLETE
131,131,0.04376243250923558,2023-04-11 21:57:29.896402,2023-04-11 21:59:13.663407,0 days 00:01:43.767005,0.8766869756615585,0.22981614936503955,0.7687623432966862,0.40039949035232053,0.5370210287476306,180,16,3,0.6635944227978198,COMPLETE
132,132,0.06337027564649049,2023-04-11 21:59:13.663801,2023-04-11 22:00:57.711781,0 days 00:01:44.047980,0.92451422747381,0.25031113013247647,0.8473541597692013,0.4270631124078681,0.5508122912875102,186,17,3,0.6211295664606679,COMPLETE
133,133,0.04859335038363172,2023-04-11 22:00:57.712145,2023-04-11 22:02:40.176088,0 days 00:01:42.463943,0.8738077630331366,0.2755985666738064,0.8253860375179171,0.3419920955934851,0.5710444548765254,182,16,3,0.6502495314479952,COMPLETE
134,134,0.04880647911338448,2023-04-11 22:02:40.176608,2023-04-11 22:04:23.654712,0 days 00:01:43.478104,0.8940898570250174,0.20393201512936315,0.7090594205442252,0.4442691120826836,0.5051893400843797,190,19,4,0.601972568421323,COMPLETE
135,135,0.024509803921568627,2023-04-11 22:04:23.655080,2023-04-11 22:06:06.627775,0 days 00:01:42.972695,0.9390920607374662,0.23136605980787203,0.7429491899012718,0.3758075458105371,0.5910797220294334,184,12,2,0.7630458023599767,COMPLETE
136,136,0.03410059676044331,2023-04-11 22:06:06.628182,2023-04-11 22:07:48.454594,0 days 00:01:41.826412,0.7825917857626807,0.3475704917885223,0.674363913158685,0.3163806856500616,0.5182566519172024,223,34,1,0.7038933576847299,COMPLETE
137,137,0.07303211139528276,2023-04-11 22:07:48.455124,2023-04-11 22:09:31.795566,0 days 00:01:43.340442,0.8489600746157739,0.3094847398686497,0.7596666594227327,0.24044623993158787,0.6844263590915067,244,47,3,0.7223935044391127,COMPLETE
138,138,0.0683432793407218,2023-04-11 22:09:31.795969,2023-04-11 22:11:13.990611,0 days 00:01:42.194642,0.8077340671605262,0.31254436947647524,0.6890028180749055,0.2642118587271991,0.7695325637303473,230,41,3,0.7171551080325506,COMPLETE
139,139,0.024438761011651034,2023-04-11 22:11:13.990996,2023-04-11 22:12:57.576509,0 days 00:01:43.585513,0.8539665074816429,0.364870257270073,0.7315167044171943,0.23498027109965391,0.6909106326742788,246,48,2,0.780770872097689,COMPLETE
140,140,0.024438761011651034,2023-04-11 22:12:57.577049,2023-04-11 22:14:39.047867,0 days 00:01:41.470818,0.9588190628892481,0.06039479988094835,0.6482297515139442,0.19711811478974572,0.27234456235787713,271,50,1,0.6870071902987628,COMPLETE
141,141,0.04376243250923558,2023-04-11 22:14:39.048257,2023-04-11 22:16:22.843352,0 days 00:01:43.795095,0.9042380503189902,0.2685915249859905,0.7596749714991995,0.28570101569102324,0.7396798715866523,196,47,3,0.6332798629224075,COMPLETE
142,142,0.05363739698778062,2023-04-11 22:16:22.843735,2023-04-11 22:18:07.591213,0 days 00:01:44.747478,0.8284737671867641,0.24530265539754048,0.7909098261156374,0.7035751006342633,0.651837072274822,187,44,3,0.7432437498760593,COMPLETE
143,143,0.06827223643080421,2023-04-11 22:18:07.591789,2023-04-11 22:19:50.804393,0 days 00:01:43.212604,0.8789157755483943,0.01638972614712425,0.7095324151925606,0.41376945427220135,0.6172116130531169,199,20,4,0.66135894269357,COMPLETE
144,144,0.053495311167945446,2023-04-11 22:19:50.804767,2023-04-11 22:21:34.164076,0 days 00:01:43.359309,0.9165175298321934,0.28456681558408015,0.9559850805977742,0.35832830981951064,0.3584050549815456,182,17,6,0.8135829773514007,COMPLETE
145,145,0.05363739698778062,2023-04-11 22:21:34.164466,2023-04-11 22:23:17.848359,0 days 00:01:43.683893,0.8445045010917562,0.0001242981103010965,0.8418827380711643,0.6447043272154929,0.3378049302085547,191,15,3,0.6820969289968346,COMPLETE
146,146,0.05385052571753338,2023-04-11 22:23:17.848892,2023-04-11 22:25:01.292856,0 days 00:01:43.443964,0.6466507924833413,0.11672192643247066,0.7854094850036548,0.2408310420552187,0.4278663487103045,203,37,2,0.7219364492544672,COMPLETE
147,147,0.03395851094060812,2023-04-11 22:25:01.293256,2023-04-11 22:26:44.617344,0 days 00:01:43.324088,0.9340616463286924,0.18201349665183836,0.7514888983126105,0.3033204071319655,0.5808337009660567,295,21,4,0.6427761899858302,COMPLETE
148,148,0.04390451832907075,2023-04-11 22:26:44.617745,2023-04-11 22:28:27.808619,0 days 00:01:43.190874,0.9854710637406232,0.20873887782260325,0.6849972879803318,0.2180506685050874,0.5498436336215884,239,18,3,0.61458199934244,COMPLETE
149,149,0.04880647911338448,2023-04-11 22:28:27.809166,2023-04-11 22:30:11.652523,0 days 00:01:43.843357,0.8689596445716249,0.2997588020662457,0.6615520698280495,0.46469865377229724,0.4579213128126711,252,25,3,0.5781702457369515,COMPLETE
150,150,0.04390451832907077,2023-04-11 22:30:11.652926,2023-04-11 22:31:55.265751,0 days 00:01:43.612825,0.8199617768013232,0.16463920266446735,0.7282515633385088,0.2705139339246689,0.38014642902979645,234,14,4,0.7611324312635627,COMPLETE
151,151,0.05385052571753338,2023-04-11 22:31:55.266138,2023-04-11 22:33:39.472526,0 days 00:01:44.206388,0.991005529993215,0.2515610631683356,0.9830523029218887,0.44956629669937576,0.3036091171662806,185,22,3,0.8217671422080207,COMPLETE
152,152,0.0683432793407218,2023-04-11 22:33:39.473090,2023-04-11 22:35:23.329611,0 days 00:01:43.856521,0.9672389717521427,0.2766462771416417,0.9695997892495238,0.3907617819240665,0.23824002450656215,194,29,3,0.796439295864742,COMPLETE
153,153,0.0588235294117647,2023-04-11 22:35:23.329999,2023-04-11 22:37:07.390814,0 days 00:01:44.060815,0.9480108662665353,0.2354742937254722,0.9447004643429233,0.49406040717180766,0.28963842045881216,197,27,3,0.7037849881817116,COMPLETE
154,154,0.08773799374822394,2023-04-11 22:37:07.391212,2023-04-11 22:38:52.364656,0 days 00:01:44.973444,0.9145196396102733,0.1307960387380178,0.6967829495713447,0.4259068224317313,0.3307747824268111,188,24,2,0.8365009328485229,COMPLETE
155,155,0.06337027564649049,2023-04-11 22:38:52.365205,2023-04-11 22:40:37.595278,0 days 00:01:45.230073,0.8887779200257349,0.13628749708566792,0.7017330031908123,0.41678020249829645,0.3230144898269446,189,23,2,0.8405296969034264,COMPLETE
156,156,0.04390451832907075,2023-04-11 22:40:37.595671,2023-04-11 22:42:24.733755,0 days 00:01:47.138084,0.9123364779197012,0.09817844493083618,0.7735801275765666,0.37518194848002195,0.35102495007722495,180,24,2,0.8826315742001727,COMPLETE
157,157,0.05363739698778062,2023-04-11 22:42:24.734145,2023-04-11 22:44:07.020625,0 days 00:01:42.286480,0.8549180632242027,0.07869215143624164,0.8138725319566726,0.5305875179488944,0.48785241147803143,187,25,1,0.6706926886490836,COMPLETE
158,158,0.06337027564649049,2023-04-11 22:44:07.021171,2023-04-11 22:45:50.875805,0 days 00:01:43.854634,0.8923662308082403,0.1578331937633406,0.7186951657118804,0.4355390498670688,0.40337637134073223,183,19,2,0.505975200406773,COMPLETE
159,159,0.07793407217959648,2023-04-11 22:45:50.876216,2023-04-11 22:47:33.319291,0 days 00:01:42.443075,0.9273393414612239,0.13193425670421385,0.6725066866301418,0.33266094597497525,0.8127740636503471,185,18,5,0.7349931672437481,COMPLETE
160,160,0.0683432793407218,2023-04-11 22:47:33.319697,2023-04-11 22:49:21.022426,0 days 00:01:47.702729,0.9320687389213459,0.10725559192281586,0.6229778457176196,0.920869860509532,0.8072968302365691,189,21,5,0.8590602451977524,COMPLETE
161,161,0.043975561238988346,2023-04-11 22:49:21.023047,2023-04-11 22:51:03.468410,0 days 00:01:42.445363,0.916770548264464,0.13635710193736264,0.6762008284036978,0.33327195637222734,0.6703661295418657,185,16,5,0.7449484734953331,COMPLETE
162,162,0.07331628303495312,2023-04-11 22:51:03.468821,2023-04-11 22:52:46.444005,0 days 00:01:42.975184,0.8711221187237955,0.04672893859817355,0.6952833433673982,0.2972653193471859,0.7297751610332398,183,18,6,0.736570182533527,COMPLETE
163,163,0.0829070758738278,2023-04-11 22:52:46.444407,2023-04-11 22:54:28.643897,0 days 00:01:42.199490,0.8955048550738807,0.04751341401026168,0.6464265585366732,0.2956912488382465,0.7202398981261516,186,18,6,0.7836781709129083,COMPLETE
164,164,0.03900255754475703,2023-04-11 22:54:28.644462,2023-04-11 22:56:11.593672,0 days 00:01:42.949210,0.8996012987654043,0.04688884701136527,0.6579160071959036,0.2985349079496543,0.7504540567590504,192,18,6,0.800250920142816,COMPLETE
165,165,0.05846831486217676,2023-04-11 22:56:11.594061,2023-04-11 22:57:54.265874,0 days 00:01:42.671813,0.9445089539023056,0.06710019549623487,0.6460880306897191,0.31983575067716674,0.7306577834138159,187,19,6,0.7681775607458067,COMPLETE
166,166,0.048735436203466896,2023-04-11 22:57:54.266258,2023-04-11 22:59:38.023515,0 days 00:01:43.757257,0.9690674235130818,0.019547044206343154,0.6890168801918841,0.801769680387835,0.7981834829170804,184,20,6,0.7365668939353972,COMPLETE
167,167,0.029269678886047173,2023-04-11 22:59:38.024053,2023-04-11 23:01:20.462575,0 days 00:01:42.438522,0.9256782295438979,0.03454424433064043,0.6036121716515104,0.2776700965588138,0.721141970901764,182,18,5,0.7802365985989762,COMPLETE
168,168,0.024367718101733448,2023-04-11 23:01:20.462973,2023-04-11 23:03:04.352056,0 days 00:01:43.889083,0.879793750038219,0.07304938613407089,0.6723916862918513,0.35445065368296746,0.7233972806490384,191,17,6,0.8416168688041602,COMPLETE
169,169,0.029340721795964763,2023-04-11 23:03:04.352452,2023-04-11 23:04:46.345598,0 days 00:01:41.993146,0.9042014685353673,0.09233383936836961,0.63006619768077,0.343088879753308,0.7029739192446,186,20,6,0.7594520011605405,COMPLETE
170,170,0.02912759306621199,2023-04-11 23:04:46.346130,2023-04-11 23:06:28.383461,0 days 00:01:42.037331,0.8667844229651508,0.12504013291637342,0.7026696127556087,0.2610473051280761,0.7534578277720005,180,22,7,0.799542609058674,COMPLETE
171,171,0.05861040068201193,2023-04-11 23:06:28.383866,2023-04-11 23:08:10.955741,0 days 00:01:42.571875,0.8328774429784291,0.05363635877013162,0.7312160039860112,0.29805532810845725,0.6878840984249021,188,17,6,0.7189953603482617,COMPLETE
172,172,0.0436203466894004,2023-04-11 23:08:10.956155,2023-04-11 23:09:53.404876,0 days 00:01:42.448721,0.8537001723952816,0.02832893726365028,0.5770134669853728,0.25386879252826305,0.7245451863518431,184,18,5,0.6973024132468499,COMPLETE
173,173,0.04390451832907077,2023-04-11 23:09:53.405455,2023-04-11 23:11:35.848720,0 days 00:01:42.443265,0.8005899695060287,0.08785750816349075,0.6971355116344605,0.3199209917780727,0.789776216413862,287,20,6,0.7268949325741073,COMPLETE
174,174,0.0829070758738278,2023-04-11 23:11:35.849131,2023-04-11 23:13:18.978429,0 days 00:01:43.129298,0.49095501153209936,0.04622058682900839,0.6583686613365306,0.21183867683917085,0.6804638282003062,195,19,5,0.7511043199986611,COMPLETE
175,175,0.06337027564649049,2023-04-11 23:13:18.978880,2023-04-11 23:15:01.382431,0 days 00:01:42.403551,0.5214072501307441,0.05461000846490362,0.6521160750042722,0.21440077312733843,0.8386725891265857,194,19,5,0.7783339800653536,COMPLETE
176,176,0.0486643932935493,2023-04-11 23:15:01.383055,2023-04-11 23:16:44.600383,0 days 00:01:43.217328,0.9583296116137796,0.03882543646906932,0.669896835026955,0.48183640746399126,0.36794807988375877,190,21,5,0.8210977142715971,COMPLETE
177,177,0.03410059676044331,2023-04-11 23:16:44.600781,2023-04-11 23:18:27.455432,0 days 00:01:42.854651,0.4718005458920038,0.10446432018544348,0.6358025323810632,0.15595175640461584,0.32202775032453257,199,19,5,0.6294031263603014,COMPLETE
178,178,0.05853935777209435,2023-04-11 23:18:27.455846,2023-04-11 23:20:10.716423,0 days 00:01:43.260577,0.9339872251562564,0.01635246499112076,0.7151038831146203,0.7325140421816932,0.7468730044169801,193,16,5,0.744181090556247,COMPLETE
179,179,0.048735436203466896,2023-04-11 23:20:10.717013,2023-04-11 23:21:53.272723,0 days 00:01:42.555710,0.901484419858482,0.07115681499786994,0.6594952042184721,0.37652642307381545,0.6414547334606395,182,15,6,0.6039064240527026,COMPLETE
180,180,0.06848536516055698,2023-04-11 23:21:53.273100,2023-04-11 23:23:36.198748,0 days 00:01:42.925648,0.36753320909855136,0.004303325291966892,0.682816348219839,0.4093643294071234,0.7091352516903281,186,18,1,0.6886006971770066,COMPLETE
181,181,0.06344131855640807,2023-04-11 23:23:36.199170,2023-04-11 23:25:19.484078,0 days 00:01:43.284908,0.8826254153135328,0.19392422051649666,0.7352373428298695,0.24400378892295232,0.6816084691621329,218,33,5,0.7532324763545439,COMPLETE
182,182,0.029198635976129584,2023-04-11 23:25:19.484620,2023-04-11 23:27:01.407586,0 days 00:01:41.922966,0.8409395662158249,0.45979719456764817,0.7524944688206125,0.27121539108029247,0.6908877271094804,201,22,6,0.7170599066783582,COMPLETE
183,183,0.06813015061096904,2023-04-11 23:27:01.408007,2023-04-11 23:28:44.097426,0 days 00:01:42.689419,0.9174733714418607,0.12128391304855327,0.7057902737172193,0.2038289421060994,0.6748911451684441,188,17,1,0.5333579436338088,COMPLETE
184,184,0.06827223643080421,2023-04-11 23:28:44.097824,2023-04-11 23:30:26.249318,0 days 00:01:42.151494,0.8602705883527069,0.21108548344645012,0.6155927768367172,0.23653352510999226,0.34386997779262674,195,19,6,0.6531919033684649,COMPLETE
185,185,0.024509803921568627,2023-04-11 23:30:26.249882,2023-04-11 23:32:09.278515,0 days 00:01:43.028633,0.8861113527002723,0.1504252825167932,0.6789576746983996,0.28877679030962783,0.6327875968990033,184,21,4,0.7767818362278195,COMPLETE
186,186,0.06308610400682012,2023-04-11 23:32:09.278958,2023-04-11 23:33:53.157622,0 days 00:01:43.878664,0.8155426521397764,0.04300747413519483,0.554916408735003,0.43138291164147025,0.5161052046815406,197,23,2,0.6751434774943857,COMPLETE
187,187,0.03900255754475704,2023-04-11 23:33:53.158027,2023-04-11 23:35:37.486005,0 days 00:01:44.327978,0.9563079896305404,0.2626564784408071,0.8906557606894006,0.6689418231293516,0.6519188721114113,180,17,2,0.7404137646648835,COMPLETE
188,188,0.0486643932935493,2023-04-11 23:35:37.486622,2023-04-11 23:37:19.973459,0 days 00:01:42.486837,0.6109726864143394,0.08435299786694167,0.7232522635501264,0.17786803574019985,0.7698226308281784,266,20,4,0.7056209391127417,COMPLETE
189,189,0.0341716396703609,2023-04-11 23:37:19.973870,2023-04-11 23:39:03.000772,0 days 00:01:43.026902,0.7258564584145704,0.3224811093398877,0.6926689179081447,0.39216656860504023,0.607093347699177,279,18,3,0.8058922471253093,COMPLETE
190,190,0.05846831486217676,2023-04-11 23:39:03.001175,2023-04-11 23:40:45.128426,0 days 00:01:42.127251,0.6835836743087235,0.3929117329095259,0.754109283768477,0.860183067540551,0.7110755909765013,191,45,7,0.7281069355794115,COMPLETE
191,191,0.05363739698778062,2023-04-11 23:40:45.128975,2023-04-11 23:42:27.302423,0 days 00:01:42.173448,0.21509530425038437,0.029805490516465208,0.6827418087091938,0.42004016284907136,0.7097683359481484,185,18,1,0.6930688420244434,COMPLETE
192,192,0.03900255754475704,2023-04-11 23:42:27.302873,2023-04-11 23:44:09.319740,0 days 00:01:42.016867,0.4468430414873523,0.0014500311214127558,0.6435430680140986,0.40126146081234265,0.6929217819650026,243,16,1,0.6824864984509494,COMPLETE
193,193,0.019536800227337312,2023-04-11 23:44:09.320147,2023-04-11 23:45:51.232525,0 days 00:01:41.912378,0.5073264664834541,0.016021380225105464,0.6673694103944446,0.3662487123757327,0.73004014833917,260,19,1,0.6462144221619853,COMPLETE
194,194,0.05370843989769821,2023-04-11 23:45:51.233102,2023-04-11 23:47:33.277538,0 days 00:01:42.044436,0.40879974254066237,0.050304194822301425,0.9240634440025975,0.45605257495830726,0.3890625819032519,187,17,1,0.6657898313813054,COMPLETE
195,195,0.03410059676044331,2023-04-11 23:47:33.277945,2023-04-11 23:49:16.291170,0 days 00:01:43.013225,0.33808449016363284,0.1771780261589649,0.7043308165402977,0.5665204096225522,0.6737305898497918,182,18,1,0.622490968618193,COMPLETE
196,196,0.07814720090934925,2023-04-11 23:49:16.291593,2023-04-11 23:51:02.100560,0 days 00:01:45.808967,0.4118082198974332,0.00035264091946923034,0.7376328215760339,0.7848479991267164,0.5659028095630367,185,20,2,0.7621760969223682,COMPLETE
197,197,0.043975561238988346,2023-04-11 23:51:02.101149,2023-04-11 23:52:47.927034,0 days 00:01:45.825885,0.9798239159617923,0.2223340839729637,0.72773707513954,0.7985775082649008,0.5670843287344739,236,21,2,0.7679476910676521,COMPLETE
198,198,0.07324524012503553,2023-04-11 23:52:47.927448,2023-04-11 23:54:32.516607,0 days 00:01:44.589159,0.54640190894551,0.07384088259775129,0.7419237840310262,0.33889053492888765,0.5429649215041041,183,20,2,0.7517855141630753,COMPLETE
199,199,0.05370843989769821,2023-04-11 23:54:32.516997,2023-04-11 23:56:15.868410,0 days 00:01:43.351413,0.5487931036433286,0.06721578075937738,0.7424373529600046,0.33321516707962856,0.5392338974173091,184,20,2,0.791413650085369,COMPLETE
